gene	spkg_name	filepath	description
phrog_2468	phrog_2468	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2468.hmm	head morphogenesis
phrog_2478	phrog_2478	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2478.hmm	DNA polymerase/primase
phrog_2484	phrog_2484	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2484.hmm	RecJ-like ssDNA exonuclease
phrog_2488	phrog_2488	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2488.hmm	DNA helicase
phrog_2489	phrog_2489	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2489.hmm	exonuclease
phrog_2491	phrog_2491	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2491.hmm	major tail protein
phrog_2494	phrog_2494	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2494.hmm	minor head protein
phrog_2497	phrog_2497	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2497.hmm	internal head protein
phrog_2506	phrog_2506	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2506.hmm	exonuclease
phrog_2508	phrog_2508	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2508.hmm	holin
phrog_2509	phrog_2509	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2509.hmm	replication initiation protein
phrog_2511	phrog_2511	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2511.hmm	HTH DNA binding protein
phrog_2514	phrog_2514	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2514.hmm	DnaD-like helicase loader
phrog_2515	phrog_2515	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2515.hmm	partition protein
phrog_2522	phrog_2522	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2522.hmm	major head protein
phrog_2534	phrog_2534	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2534.hmm	released from the phage upon host infection
phrog_2536	phrog_2536	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2536.hmm	Rz-like spanin
phrog_2538	phrog_2538	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2538.hmm	terminase small subunit
phrog_2545	phrog_2545	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2545.hmm	head-tail adaptor Ad1
phrog_2551	phrog_2551	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2551.hmm	minor tail protein
phrog_2557	phrog_2557	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2557.hmm	virion structural protein
phrog_2561	phrog_2561	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2561.hmm	DNA ligase
phrog_2562	phrog_2562	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2562.hmm	replication initiation protein
phrog_2573	phrog_2573	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2573.hmm	DNA polymerase
phrog_2579	phrog_2579	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2579.hmm	ParB C-terminal domain
phrog_2580	phrog_2580	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2580.hmm	tail fiber protein
phrog_2581	phrog_2581	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2581.hmm	virion structural protein
phrog_2585	phrog_2585	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2585.hmm	nucleotide kinase
phrog_2589	phrog_2589	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2589.hmm	tail protein
phrog_2592	phrog_2592	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2592.hmm	head scaffolding protein
phrog_2595	phrog_2595	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2595.hmm	head-tail connector protein
phrog_2597	phrog_2597	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2597.hmm	DNA primase
phrog_2606	phrog_2606	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2606.hmm	terminase small subunit
phrog_2609	phrog_2609	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2609.hmm	holin
phrog_2617	phrog_2617	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2617.hmm	short tail fiber protein
phrog_2624	phrog_2624	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2624.hmm	tail assembly chaperone
phrog_2631	phrog_2631	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2631.hmm	tail fiber protein
phrog_2633	phrog_2633	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2633.hmm	endonuclease VII
phrog_2634	phrog_2634	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2634.hmm	major tail protein
phrog_2635	phrog_2635	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2635.hmm	tail protein
phrog_2636	phrog_2636	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2636.hmm	tail fiber protein
phrog_2640	phrog_2640	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2640.hmm	zinc containing alcohol dehydrogenase superfamily
phrog_2645	phrog_2645	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2645.hmm	major tail protein
phrog_2647	phrog_2647	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2647.hmm	head decoration
phrog_2649	phrog_2649	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2649.hmm	endolysin
phrog_2658	phrog_2658	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2658.hmm	hol-like chemotaxis
phrog_2659	phrog_2659	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2659.hmm	RNA ligase
phrog_2662	phrog_2662	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2662.hmm	portal protein
phrog_2665	phrog_2665	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2665.hmm	virion structural protein
phrog_2666	phrog_2666	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2666.hmm	terminase large subunit
phrog_2667	phrog_2667	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2667.hmm	internal head protein
phrog_2669	phrog_2669	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2669.hmm	baseplate protein
phrog_2671	phrog_2671	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2671.hmm	tail fiber protein
phrog_2675	phrog_2675	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2675.hmm	DNA methyltransferase
phrog_2677	phrog_2677	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2677.hmm	tail protein with lysin activity
phrog_2679	phrog_2679	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2679.hmm	Kil protein for bacterial septation inhibition
phrog_2680	phrog_2680	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2680.hmm	head decoration
phrog_2683	phrog_2683	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2683.hmm	minor tail protein
phrog_2685	phrog_2685	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2685.hmm	partition protein ATPase
phrog_2689	phrog_2689	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2689.hmm	minor tail protein
phrog_2691	phrog_2691	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2691.hmm	tail fiber protein
phrog_2699	phrog_2699	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2699.hmm	terminase large subunit
phrog_2708	phrog_2708	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2708.hmm	nucleotide kinase
phrog_2710	phrog_2710	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2710.hmm	tail fiber protein
phrog_2712	phrog_2712	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2712.hmm	tail fiber protein
phrog_2723	phrog_2723	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2723.hmm	tail length tape measure protein
phrog_2725	phrog_2725	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2725.hmm	acetyl-CoA acetyltransferase
phrog_2729	phrog_2729	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2729.hmm	virion structural protein
phrog_2736	phrog_2736	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2736.hmm	aminotransferase
phrog_2739	phrog_2739	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2739.hmm	portal protein
phrog_2742	phrog_2742	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2742.hmm	endolysin
phrog_2743	phrog_2743	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2743.hmm	Kil protein for bacterial septation inhibition
phrog_2753	phrog_2753	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2753.hmm	head maturation protease
phrog_2754	phrog_2754	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2754.hmm	virion structural protein
phrog_2756	phrog_2756	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2756.hmm	virion structural protein
phrog_2760	phrog_2760	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2760.hmm	RecT-like ssDNA annealing protein
phrog_2765	phrog_2765	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2765.hmm	PhoH-like phosphate starvation-inducible
phrog_2780	phrog_2780	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2780.hmm	RecT-like ssDNA annealing protein
phrog_2792	phrog_2792	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2792.hmm	tail assembly chaperone
phrog_2796	phrog_2796	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2796.hmm	head-tail connector protein
phrog_2804	phrog_2804	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2804.hmm	virion structural protein
phrog_2805	phrog_2805	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2805.hmm	minor tail protein
phrog_2810	phrog_2810	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2810.hmm	virion structural protein
phrog_2811	phrog_2811	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2811.hmm	virion structural protein
phrog_2813	phrog_2813	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2813.hmm	virion structural protein
phrog_2816	phrog_2816	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2816.hmm	protease
phrog_2824	phrog_2824	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2824.hmm	virion structural protein
phrog_2825	phrog_2825	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2825.hmm	polymerase
phrog_2828	phrog_2828	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2828.hmm	serine-threonine kinase
phrog_2833	phrog_2833	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2833.hmm	portal protein
phrog_2836	phrog_2836	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2836.hmm	tail length tape measure protein
phrog_2837	phrog_2837	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2837.hmm	tail protein
phrog_2839	phrog_2839	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2839.hmm	tail sheath
phrog_2840	phrog_2840	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2840.hmm	minor tail protein
phrog_2841	phrog_2841	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2841.hmm	minor head protein
phrog_2854	phrog_2854	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2854.hmm	tail length tape measure protein
phrog_2857	phrog_2857	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2857.hmm	tail fiber protein
phrog_2860	phrog_2860	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2860.hmm	endolysin
phrog_2866	phrog_2866	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2866.hmm	single strand DNA binding protein
phrog_2867	phrog_2867	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2867.hmm	virion structural protein
phrog_2871	phrog_2871	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2871.hmm	tail protein
phrog_2872	phrog_2872	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2872.hmm	Sak4-like ssDNA annealing protein
phrog_2875	phrog_2875	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2875.hmm	virion structural protein
phrog_2877	phrog_2877	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2877.hmm	holin
phrog_2879	phrog_2879	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2879.hmm	holin
phrog_2880	phrog_2880	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2880.hmm	replication initiation protein
phrog_2881	phrog_2881	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2881.hmm	dCMP hydroxymethylase
phrog_2882	phrog_2882	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2882.hmm	DNA methyltransferase
phrog_2885	phrog_2885	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2885.hmm	baseplate wedge subunit
phrog_2886	phrog_2886	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2886.hmm	RIIB lysis inhibitor
phrog_2888	phrog_2888	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2888.hmm	alpha-glucosyltransferase
phrog_2890	phrog_2890	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2890.hmm	peptide deformylase
phrog_2913	phrog_2913	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2913.hmm	glycoside hydrolase
phrog_2914	phrog_2914	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2914.hmm	endonuclease VII
phrog_2915	phrog_2915	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2915.hmm	tail fiber protein
phrog_2926	phrog_2926	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2926.hmm	virion structural protein
phrog_2927	phrog_2927	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2927.hmm	DNA polymerase
phrog_2928	phrog_2928	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2928.hmm	tryptophan halogenase
phrog_2929	phrog_2929	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2929.hmm	tail fiber protein
phrog_2932	phrog_2932	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2932.hmm	head scaffolding protein
phrog_2935	phrog_2935	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2935.hmm	virion structural protein
phrog_2941	phrog_2941	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2941.hmm	virion structural protein
phrog_2943	phrog_2943	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2943.hmm	polymerase
phrog_2949	phrog_2949	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2949.hmm	dGTPase inhibitor; target for F exclusion
phrog_2952	phrog_2952	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2952.hmm	minor tail protein
phrog_2959	phrog_2959	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2959.hmm	minor tail protein
phrog_2962	phrog_2962	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2962.hmm	RNA polymerase beta subunit
phrog_2968	phrog_2968	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2968.hmm	tail protein
phrog_2969	phrog_2969	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2969.hmm	replication initiation protein
phrog_2973	phrog_2973	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2973.hmm	Hoc-like head decoration
phrog_2975	phrog_2975	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2975.hmm	Rz-like spanin
phrog_2976	phrog_2976	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2976.hmm	head maturation protease
phrog_2979	phrog_2979	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2979.hmm	RIIA lysis inhibitor
phrog_2980	phrog_2980	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2980.hmm	goF mRNA metabolism modulator
phrog_2986	phrog_2986	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2986.hmm	RNA polymerase beta subunit
phrog_2987	phrog_2987	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2987.hmm	RNA polymerase beta subunit
phrog_2992	phrog_2992	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2992.hmm	tail assembly chaperone
phrog_2998	phrog_2998	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_2998.hmm	endolysin
phrog_3001	phrog_3001	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3001.hmm	Rz-like spanin
phrog_3004	phrog_3004	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3004.hmm	virion structural protein
phrog_3007	phrog_3007	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3007.hmm	RusA-like Holliday junction resolvase
phrog_3008	phrog_3008	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3008.hmm	DNA methyltransferase
phrog_3011	phrog_3011	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3011.hmm	DNA polymerase
phrog_3013	phrog_3013	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3013.hmm	virion structural protein
phrog_3014	phrog_3014	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3014.hmm	head maturation protease
phrog_3015	phrog_3015	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3015.hmm	RNA polymerase beta subunit
phrog_3017	phrog_3017	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3017.hmm	head maturation protease
phrog_3018	phrog_3018	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3018.hmm	head decoration protein
phrog_3022	phrog_3022	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3022.hmm	DNA primase
phrog_3041	phrog_3041	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3041.hmm	cytidyltransferase
phrog_3043	phrog_3043	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3043.hmm	kinase
phrog_3055	phrog_3055	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3055.hmm	RusA-like Holliday junction resolvase
phrog_3064	phrog_3064	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3064.hmm	terminase
phrog_3084	phrog_3084	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3084.hmm	endolysin
phrog_3088	phrog_3088	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3088.hmm	amidase
phrog_3095	phrog_3095	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3095.hmm	tail protein with endopeptidase activity
phrog_3096	phrog_3096	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3096.hmm	tail assembly chaperone
phrog_3100	phrog_3100	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3100.hmm	tail fiber protein
phrog_3106	phrog_3106	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3106.hmm	HNH endonuclease
phrog_3112	phrog_3112	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3112.hmm	virion structural protein
phrog_3118	phrog_3118	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3118.hmm	HNH endonuclease
phrog_3122	phrog_3122	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3122.hmm	RF-1 domain peptide chain release factor
phrog_3125	phrog_3125	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3125.hmm	S-adenosylmethionine decarboxylase
phrog_3139	phrog_3139	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3139.hmm	aminotransferase
phrog_3140	phrog_3140	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3140.hmm	tail assembly chaperone
phrog_3148	phrog_3148	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3148.hmm	RNA polymerase beta subunit
phrog_3155	phrog_3155	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3155.hmm	internal virion protein
phrog_3171	phrog_3171	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3171.hmm	replication initiation protein
phrog_3185	phrog_3185	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3185.hmm	virion structural protein
phrog_3188	phrog_3188	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3188.hmm	co-chaperonin GroES
phrog_3198	phrog_3198	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3198.hmm	Rz-like spanin
phrog_3201	phrog_3201	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3201.hmm	tail fiber protein
phrog_3206	phrog_3206	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3206.hmm	Avd protein of DGR
phrog_3213	phrog_3213	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3213.hmm	DnaB-like replicative helicase
phrog_3216	phrog_3216	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3216.hmm	baseplate assembly protein
phrog_3218	phrog_3218	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3218.hmm	terminase small subunit
phrog_3225	phrog_3225	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3225.hmm	adaptor Ad4
phrog_3228	phrog_3228	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3228.hmm	replicative helicase-primase
phrog_3231	phrog_3231	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_3231.hmm	major head protein
