tax_id,parent_id,rank,tax_name,root,kingdom,phylum,class,order,family,genus,species
s__Kribbella_flavida,g__Kribbella,species,s__Kribbella_flavida,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Nocardioidaceae,g__Kribbella,s__Kribbella_flavida
s__Planctomyces_limnophilus,g__Planctomyces,species,s__Planctomyces_limnophilus,Root,d__Bacteria,p__Planctomycetes,c__Planctomycetia,o__Planctomycetales,f__Planctomycetaceae,g__Planctomyces,s__Planctomyces_limnophilus
o__Bdellovibrionales,c__Deltaproteobacteria,order,o__Bdellovibrionales,Root,d__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Bdellovibrionales,,,
f__Bdellovibrionaceae,o__Bdellovibrionales,family,f__Bdellovibrionaceae,Root,d__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Bdellovibrionales,f__Bdellovibrionaceae,,
g__Bdellovibrio,f__Bdellovibrionaceae,genus,g__Bdellovibrio,Root,d__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Bdellovibrionales,f__Bdellovibrionaceae,g__Bdellovibrio,
s__Bdellovibrio_bacteriovorus,g__Bdellovibrio,species,s__Bdellovibrio_bacteriovorus,Root,d__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Bdellovibrionales,f__Bdellovibrionaceae,g__Bdellovibrio,s__Bdellovibrio_bacteriovorus
s__Desulfobulbus_mediterraneus,g__Desulfobulbus,species,s__Desulfobulbus_mediterraneus,Root,d__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfobacterales,f__Desulfobulbaceae,g__Desulfobulbus,s__Desulfobulbus_mediterraneus
g__Bordetella,f__Alcaligenaceae,genus,g__Bordetella,Root,d__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Alcaligenaceae,g__Bordetella,
s__Bordetella_parapertussis,g__Bordetella,species,s__Bordetella_parapertussis,Root,d__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Alcaligenaceae,g__Bordetella,s__Bordetella_parapertussis
f__[Cyanobacterium],o__Chroococcales,family,f__[Cyanobacterium],Root,d__Bacteria,p__Cyanobacteria,c__[Chroococcales],o__Chroococcales,f__[Cyanobacterium],,
g__Cyanobacterium,f__[Cyanobacterium],genus,g__Cyanobacterium,Root,d__Bacteria,p__Cyanobacteria,c__[Chroococcales],o__Chroococcales,f__[Cyanobacterium],g__Cyanobacterium,
s__Cyanobacterium_stanieri,g__Cyanobacterium,species,s__Cyanobacterium_stanieri,Root,d__Bacteria,p__Cyanobacteria,c__[Chroococcales],o__Chroococcales,f__[Cyanobacterium],g__Cyanobacterium,s__Cyanobacterium_stanieri
s__Mycoplasma_agalactiae,g__Mycoplasma,species,s__Mycoplasma_agalactiae,Root,d__Bacteria,p__Tenericutes,c__Mollicutes,o__Mycoplasmatales,f__Mycoplasmataceae,g__Mycoplasma,s__Mycoplasma_agalactiae
g__Methanohalophilus,f__Methanosarcinaceae,genus,g__Methanohalophilus,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanohalophilus,
s__Methanohalophilus_mahii,g__Methanohalophilus,species,s__Methanohalophilus_mahii,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanohalophilus,s__Methanohalophilus_mahii
g__Nitrosococcus,f__Chromatiaceae,genus,g__Nitrosococcus,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Chromatiales,f__Chromatiaceae,g__Nitrosococcus,
s__Nitrosococcus_halophilus,g__Nitrosococcus,species,s__Nitrosococcus_halophilus,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Chromatiales,f__Chromatiaceae,g__Nitrosococcus,s__Nitrosococcus_halophilus
s__Mycoplasma_crocodyli,g__Mycoplasma,species,s__Mycoplasma_crocodyli,Root,d__Bacteria,p__Tenericutes,c__Mollicutes,o__Mycoplasmatales,f__Mycoplasmataceae,g__Mycoplasma,s__Mycoplasma_crocodyli
f__Halothiobacillaceae,o__Chromatiales,family,f__Halothiobacillaceae,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Chromatiales,f__Halothiobacillaceae,,
g__Halothiobacillus,f__Halothiobacillaceae,genus,g__Halothiobacillus,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Chromatiales,f__Halothiobacillaceae,g__Halothiobacillus,
s__Halothiobacillus_neapolitanus,g__Halothiobacillus,species,s__Halothiobacillus_neapolitanus,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Chromatiales,f__Halothiobacillaceae,g__Halothiobacillus,s__Halothiobacillus_neapolitanus
g__Brevibacillus,f__Paenibacillaceae,genus,g__Brevibacillus,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Paenibacillaceae,g__Brevibacillus,
s__Brevibacillus_thermoruber,g__Brevibacillus,species,s__Brevibacillus_thermoruber,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Paenibacillaceae,g__Brevibacillus,s__Brevibacillus_thermoruber
s__Sulfobacillus_thermosulfidooxidans,g__Sulfobacillus,species,s__Sulfobacillus_thermosulfidooxidans,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiales_Family_XVII._Incertae_Sedis,g__Sulfobacillus,s__Sulfobacillus_thermosulfidooxidans
c__[Cenarchaeales],p__Thaumarchaeota,class,c__[Cenarchaeales],Root,d__Archaea,p__Thaumarchaeota,c__[Cenarchaeales],,,,
o__Cenarchaeales,c__[Cenarchaeales],order,o__Cenarchaeales,Root,d__Archaea,p__Thaumarchaeota,c__[Cenarchaeales],o__Cenarchaeales,,,
f__Cenarchaeaceae,o__Cenarchaeales,family,f__Cenarchaeaceae,Root,d__Archaea,p__Thaumarchaeota,c__[Cenarchaeales],o__Cenarchaeales,f__Cenarchaeaceae,,
g__Cenarchaeum,f__Cenarchaeaceae,genus,g__Cenarchaeum,Root,d__Archaea,p__Thaumarchaeota,c__[Cenarchaeales],o__Cenarchaeales,f__Cenarchaeaceae,g__Cenarchaeum,
s__Cenarchaeum_symbiosum,g__Cenarchaeum,species,s__Cenarchaeum_symbiosum,Root,d__Archaea,p__Thaumarchaeota,c__[Cenarchaeales],o__Cenarchaeales,f__Cenarchaeaceae,g__Cenarchaeum,s__Cenarchaeum_symbiosum
s__Marinomonas_posidonica,g__Marinomonas,species,s__Marinomonas_posidonica,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Oceanospirillaceae,g__Marinomonas,s__Marinomonas_posidonica
g__Butyricicoccus,f__Clostridiaceae,genus,g__Butyricicoccus,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Butyricicoccus,
s__Butyricicoccus_pullicaecorum,g__Butyricicoccus,species,s__Butyricicoccus_pullicaecorum,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Butyricicoccus,s__Butyricicoccus_pullicaecorum
g__Ferrimicrobium,f__Acidimicrobiaceae,genus,g__Ferrimicrobium,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Acidimicrobiales,f__Acidimicrobiaceae,g__Ferrimicrobium,
s__Ferrimicrobium_acidiphilum,g__Ferrimicrobium,species,s__Ferrimicrobium_acidiphilum,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Acidimicrobiales,f__Acidimicrobiaceae,g__Ferrimicrobium,s__Ferrimicrobium_acidiphilum
g__Stenoxybacter,f__Neisseriaceae,genus,g__Stenoxybacter,Root,d__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__Stenoxybacter,
s__Stenoxybacter_acetivorans,g__Stenoxybacter,species,s__Stenoxybacter_acetivorans,Root,d__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__Stenoxybacter,s__Stenoxybacter_acetivorans
g__Xenophilus,f__Comamonadaceae,genus,g__Xenophilus,Root,d__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Xenophilus,
s__Xenophilus_azovorans,g__Xenophilus,species,s__Xenophilus_azovorans,Root,d__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Xenophilus,s__Xenophilus_azovorans
g__Faecalitalea,f__Erysipelotrichaceae,genus,g__Faecalitalea,Root,d__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Faecalitalea,
s__Faecalitalea_cylindroides,g__Faecalitalea,species,s__Faecalitalea_cylindroides,Root,d__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Faecalitalea,s__Faecalitalea_cylindroides
f__Acetobacteraceae,o__Rhodospirillales,family,f__Acetobacteraceae,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Acetobacteraceae,,
g__Belnapia,f__Acetobacteraceae,genus,g__Belnapia,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Acetobacteraceae,g__Belnapia,
s__Belnapia_moabensis,g__Belnapia,species,s__Belnapia_moabensis,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Acetobacteraceae,g__Belnapia,s__Belnapia_moabensis
o__Entomoplasmatales,c__Mollicutes,order,o__Entomoplasmatales,Root,d__Bacteria,p__Tenericutes,c__Mollicutes,o__Entomoplasmatales,,,
f__Entomoplasmataceae,o__Entomoplasmatales,family,f__Entomoplasmataceae,Root,d__Bacteria,p__Tenericutes,c__Mollicutes,o__Entomoplasmatales,f__Entomoplasmataceae,,
g__Entomoplasma,f__Entomoplasmataceae,genus,g__Entomoplasma,Root,d__Bacteria,p__Tenericutes,c__Mollicutes,o__Entomoplasmatales,f__Entomoplasmataceae,g__Entomoplasma,
s__Entomoplasma_somnilux,g__Entomoplasma,species,s__Entomoplasma_somnilux,Root,d__Bacteria,p__Tenericutes,c__Mollicutes,o__Entomoplasmatales,f__Entomoplasmataceae,g__Entomoplasma,s__Entomoplasma_somnilux
f__Spiroplasmataceae,o__Entomoplasmatales,family,f__Spiroplasmataceae,Root,d__Bacteria,p__Tenericutes,c__Mollicutes,o__Entomoplasmatales,f__Spiroplasmataceae,,
g__Spiroplasma,f__Spiroplasmataceae,genus,g__Spiroplasma,Root,d__Bacteria,p__Tenericutes,c__Mollicutes,o__Entomoplasmatales,f__Spiroplasmataceae,g__Spiroplasma,
s__Spiroplasma_melliferum,g__Spiroplasma,species,s__Spiroplasma_melliferum,Root,d__Bacteria,p__Tenericutes,c__Mollicutes,o__Entomoplasmatales,f__Spiroplasmataceae,g__Spiroplasma,s__Spiroplasma_melliferum
g__Labrenzia,f__Rhodobacteraceae,genus,g__Labrenzia,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Labrenzia,
s__Labrenzia_aggregata,g__Labrenzia,species,s__Labrenzia_aggregata,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Labrenzia,s__Labrenzia_aggregata
s__Sphingomonas_elodea,g__Sphingomonas,species,s__Sphingomonas_elodea,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__Sphingomonas_elodea
f__Beijerinckiaceae,o__Rhizobiales,family,f__Beijerinckiaceae,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,,
g__Methyloferula,f__Beijerinckiaceae,genus,g__Methyloferula,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__Methyloferula,
s__Methyloferula_stellata,g__Methyloferula,species,s__Methyloferula_stellata,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__Methyloferula,s__Methyloferula_stellata
g__Salinicoccus,f__Staphylococcaceae,genus,g__Salinicoccus,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Staphylococcaceae,g__Salinicoccus,
s__Salinicoccus_carnicancri,g__Salinicoccus,species,s__Salinicoccus_carnicancri,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Staphylococcaceae,g__Salinicoccus,s__Salinicoccus_carnicancri
s__Clostridium_arbusti,g__Clostridium,species,s__Clostridium_arbusti,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,s__Clostridium_arbusti
s__Clostridium_sp._M2/40,g__Clostridium,species,s__Clostridium_sp._M2/40,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,s__Clostridium_sp._M2/40
f__Holosporaceae,o__Rickettsiales,family,f__Holosporaceae,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Holosporaceae,,
g__[endosymbiont_of_Acanthamoeba_sp._UWC8],f__Holosporaceae,genus,g__[endosymbiont_of_Acanthamoeba_sp._UWC8],Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Holosporaceae,g__[endosymbiont_of_Acanthamoeba_sp._UWC8],
s__endosymbiont_of_Acanthamoeba_sp._UWC8,g__[endosymbiont_of_Acanthamoeba_sp._UWC8],species,s__endosymbiont_of_Acanthamoeba_sp._UWC8,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Holosporaceae,g__[endosymbiont_of_Acanthamoeba_sp._UWC8],s__endosymbiont_of_Acanthamoeba_sp._UWC8
g__Kingella,f__Neisseriaceae,genus,g__Kingella,Root,d__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__Kingella,
s__Kingella_denitrificans,g__Kingella,species,s__Kingella_denitrificans,Root,d__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__Kingella,s__Kingella_denitrificans
g__[Lachnospiraceae_bacterium_5_1_63FAA],f__Lachnospiraceae,genus,g__[Lachnospiraceae_bacterium_5_1_63FAA],Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__[Lachnospiraceae_bacterium_5_1_63FAA],
s__Lachnospiraceae_bacterium_5_1_63FAA,g__[Lachnospiraceae_bacterium_5_1_63FAA],species,s__Lachnospiraceae_bacterium_5_1_63FAA,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__[Lachnospiraceae_bacterium_5_1_63FAA],s__Lachnospiraceae_bacterium_5_1_63FAA
g__Sulfurimonas,f__Helicobacteraceae,genus,g__Sulfurimonas,Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Helicobacteraceae,g__Sulfurimonas,
s__Sulfurimonas_sp._AST-10,g__Sulfurimonas,species,s__Sulfurimonas_sp._AST-10,Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Helicobacteraceae,g__Sulfurimonas,s__Sulfurimonas_sp._AST-10
s__Spiroplasma_apis,g__Spiroplasma,species,s__Spiroplasma_apis,Root,d__Bacteria,p__Tenericutes,c__Mollicutes,o__Entomoplasmatales,f__Spiroplasmataceae,g__Spiroplasma,s__Spiroplasma_apis
g__Alkalibacillus,f__Bacillaceae,genus,g__Alkalibacillus,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Alkalibacillus,
s__Alkalibacillus_haloalkaliphilus,g__Alkalibacillus,species,s__Alkalibacillus_haloalkaliphilus,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Alkalibacillus,s__Alkalibacillus_haloalkaliphilus
g__Methanolinea,f__Methanoregulaceae,genus,g__Methanolinea,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanoregulaceae,g__Methanolinea,
s__Methanolinea_tarda,g__Methanolinea,species,s__Methanolinea_tarda,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanoregulaceae,g__Methanolinea,s__Methanolinea_tarda
f__Hyphomonadaceae,o__Rhodobacterales,family,f__Hyphomonadaceae,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Hyphomonadaceae,,
g__Robiginitomaculum,f__Hyphomonadaceae,genus,g__Robiginitomaculum,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Hyphomonadaceae,g__Robiginitomaculum,
s__Robiginitomaculum_antarcticum,g__Robiginitomaculum,species,s__Robiginitomaculum_antarcticum,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Hyphomonadaceae,g__Robiginitomaculum,s__Robiginitomaculum_antarcticum
s__Bordetella_sp._FB-8,g__Bordetella,species,s__Bordetella_sp._FB-8,Root,d__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Alcaligenaceae,g__Bordetella,s__Bordetella_sp._FB-8
g__Afipia,f__Bradyrhizobiaceae,genus,g__Afipia,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Bradyrhizobiaceae,g__Afipia,
s__Afipia_birgiae,g__Afipia,species,s__Afipia_birgiae,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Bradyrhizobiaceae,g__Afipia,s__Afipia_birgiae
s__Flavobacterium_enshiense,g__Flavobacterium,species,s__Flavobacterium_enshiense,Root,d__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Flavobacterium,s__Flavobacterium_enshiense
s__Chlamydia_gallinacea,g__Chlamydia,species,s__Chlamydia_gallinacea,Root,d__Bacteria,p__Chlamydiae,c__Chlamydiia,o__Chlamydiales,f__Chlamydiaceae,g__Chlamydia,s__Chlamydia_gallinacea
f__Methanothermaceae,o__Methanobacteriales,family,f__Methanothermaceae,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanothermaceae,,
g__Methanothermus,f__Methanothermaceae,genus,g__Methanothermus,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanothermaceae,g__Methanothermus,
s__Methanothermus_fervidus,g__Methanothermus,species,s__Methanothermus_fervidus,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanothermaceae,g__Methanothermus,s__Methanothermus_fervidus
f__Gordoniaceae,o__Actinomycetales,family,f__Gordoniaceae,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Gordoniaceae,,
g__Gordonia,f__Gordoniaceae,genus,g__Gordonia,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Gordoniaceae,g__Gordonia,
s__Gordonia_sihwensis,g__Gordonia,species,s__Gordonia_sihwensis,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Gordoniaceae,g__Gordonia,s__Gordonia_sihwensis
f__Thermoanaerobacteraceae,o__Thermoanaerobacterales,family,f__Thermoanaerobacteraceae,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Thermoanaerobacterales,f__Thermoanaerobacteraceae,,
g__Moorella,f__Thermoanaerobacteraceae,genus,g__Moorella,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Thermoanaerobacterales,f__Thermoanaerobacteraceae,g__Moorella,
s__Moorella_perchloratireducens,g__Moorella,species,s__Moorella_perchloratireducens,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Thermoanaerobacterales,f__Thermoanaerobacteraceae,g__Moorella,s__Moorella_perchloratireducens
f__Geodermatophilaceae,o__Actinomycetales,family,f__Geodermatophilaceae,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Geodermatophilaceae,,
g__Geodermatophilus,f__Geodermatophilaceae,genus,g__Geodermatophilus,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Geodermatophilaceae,g__Geodermatophilus,
s__Geodermatophilus_taihuensis,g__Geodermatophilus,species,s__Geodermatophilus_taihuensis,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Geodermatophilaceae,g__Geodermatophilus,s__Geodermatophilus_taihuensis
g__Leadbetterella,f__Cytophagaceae,genus,g__Leadbetterella,Root,d__Bacteria,p__Bacteroidetes,c__Cytophagia,o__Cytophagales,f__Cytophagaceae,g__Leadbetterella,
s__Leadbetterella_byssophila,g__Leadbetterella,species,s__Leadbetterella_byssophila,Root,d__Bacteria,p__Bacteroidetes,c__Cytophagia,o__Cytophagales,f__Cytophagaceae,g__Leadbetterella,s__Leadbetterella_byssophila
o__[beta_proteobacterium_CB],c__Betaproteobacteria,order,o__[beta_proteobacterium_CB],Root,d__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__[beta_proteobacterium_CB],,,
f__[beta_proteobacterium_CB],o__[beta_proteobacterium_CB],family,f__[beta_proteobacterium_CB],Root,d__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__[beta_proteobacterium_CB],f__[beta_proteobacterium_CB],,
g__[beta_proteobacterium_CB],f__[beta_proteobacterium_CB],genus,g__[beta_proteobacterium_CB],Root,d__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__[beta_proteobacterium_CB],f__[beta_proteobacterium_CB],g__[beta_proteobacterium_CB],
s__beta_proteobacterium_CB,g__[beta_proteobacterium_CB],species,s__beta_proteobacterium_CB,Root,d__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__[beta_proteobacterium_CB],f__[beta_proteobacterium_CB],g__[beta_proteobacterium_CB],s__beta_proteobacterium_CB
g__Thermogladius,f__Desulfurococcaceae,genus,g__Thermogladius,Root,d__Archaea,p__Crenarchaeota,c__Thermoprotei,o__Desulfurococcales,f__Desulfurococcaceae,g__Thermogladius,
s__Thermogladius_cellulolyticus,g__Thermogladius,species,s__Thermogladius_cellulolyticus,Root,d__Archaea,p__Crenarchaeota,c__Thermoprotei,o__Desulfurococcales,f__Desulfurococcaceae,g__Thermogladius,s__Thermogladius_cellulolyticus
g__Methylovorus,f__Methylophilaceae,genus,g__Methylovorus,Root,d__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Methylophilales,f__Methylophilaceae,g__Methylovorus,
s__Methylovorus_sp._MP688,g__Methylovorus,species,s__Methylovorus_sp._MP688,Root,d__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Methylophilales,f__Methylophilaceae,g__Methylovorus,s__Methylovorus_sp._MP688
s__Eubacterium_xylanophilum,g__Eubacterium,species,s__Eubacterium_xylanophilum,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Eubacteriaceae,g__Eubacterium,s__Eubacterium_xylanophilum
g__Hallella,f__Prevotellaceae,genus,g__Hallella,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Hallella,
s__Hallella_seregens,g__Hallella,species,s__Hallella_seregens,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Hallella,s__Hallella_seregens
g__Bifidobacterium,f__Bifidobacteriaceae,genus,g__Bifidobacterium,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Bifidobacteriales,f__Bifidobacteriaceae,g__Bifidobacterium,
s__Bifidobacterium_pullorum,g__Bifidobacterium,species,s__Bifidobacterium_pullorum,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Bifidobacteriales,f__Bifidobacteriaceae,g__Bifidobacterium,s__Bifidobacterium_pullorum
s__Lactobacillus_vini,g__Lactobacillus,species,s__Lactobacillus_vini,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__Lactobacillus_vini
f__Thermoactinomycetaceae,o__Bacillales,family,f__Thermoactinomycetaceae,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Thermoactinomycetaceae,,
g__Shimazuella,f__Thermoactinomycetaceae,genus,g__Shimazuella,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Thermoactinomycetaceae,g__Shimazuella,
s__Shimazuella_kribbensis,g__Shimazuella,species,s__Shimazuella_kribbensis,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Thermoactinomycetaceae,g__Shimazuella,s__Shimazuella_kribbensis
f__Flammeovirgaceae,o__Cytophagales,family,f__Flammeovirgaceae,Root,d__Bacteria,p__Bacteroidetes,c__Cytophagia,o__Cytophagales,f__Flammeovirgaceae,,
