tax_id,parent_id,rank,tax_name,root,kingdom,phylum,class,order,family,genus,species
o__Cardiobacteriales,c__Gammaproteobacteria,order,o__Cardiobacteriales,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cardiobacteriales,,,
f__Cardiobacteriaceae,o__Cardiobacteriales,family,f__Cardiobacteriaceae,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cardiobacteriales,f__Cardiobacteriaceae,,
g__Cardiobacterium,f__Cardiobacteriaceae,genus,g__Cardiobacterium,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cardiobacteriales,f__Cardiobacteriaceae,g__Cardiobacterium,
f__Gordoniaceae,o__Corynebacteriales,family,f__Gordoniaceae,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Gordoniaceae,,
g__Thiomonas,f__Comamonadaceae,genus,g__Thiomonas,Root,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Thiomonas,
g__Tannerella,f__Porphyromonadaceae,genus,g__Tannerella,Root,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Tannerella,
g__Carnobacterium,f__Carnobacteriaceae,genus,g__Carnobacterium,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Carnobacteriaceae,g__Carnobacterium,
g__Sutterella,f__Sutterellaceae,genus,g__Sutterella,Root,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Sutterellaceae,g__Sutterella,
s__thermophilus,g__Streptococcus,species,s__thermophilus,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__thermophilus
g__Gordonia,f__Gordoniaceae,genus,g__Gordonia,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Gordoniaceae,g__Gordonia,
g__Thioalkalivibrio,f__Ectothiorhodospiraceae,genus,g__Thioalkalivibrio,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Chromatiales,f__Ectothiorhodospiraceae,g__Thioalkalivibrio,
g__Rubrivivax,f__Comamonadaceae,genus,g__Rubrivivax,Root,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Rubrivivax,
s__pacifica,g__Salinispora,species,s__pacifica,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micromonosporales,f__Micromonosporaceae,g__Salinispora,s__pacifica
g__Gemella,f__Staphylococcaceae,genus,g__Gemella,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Staphylococcaceae,g__Gemella,
g__Veillonella,f__Veillonellaceae,genus,g__Veillonella,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Veillonellaceae,g__Veillonella,
f__[Caldicellulosiruptoraceae],o__Thermoanaerobacterales,family,f__[Caldicellulosiruptoraceae],Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Thermoanaerobacterales,f__[Caldicellulosiruptoraceae],,
g__Caldicellulosiruptor,f__[Caldicellulosiruptoraceae],genus,g__Caldicellulosiruptor,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Thermoanaerobacterales,f__[Caldicellulosiruptoraceae],g__Caldicellulosiruptor,
g__Blautia,f__Lachnospiraceae,genus,g__Blautia,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Blautia,
g__Tetragenococcus,f__Enterococcaceae,genus,g__Tetragenococcus,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Tetragenococcus,
s__oshimai,g__Thermus,species,s__oshimai,Root,k__Bacteria,p__Thermi,c__Deinococci,o__Thermales,f__Thermaceae,g__Thermus,s__oshimai
g__Stenotrophomonas,f__Xanthomonadaceae,genus,g__Stenotrophomonas,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Stenotrophomonas,
c__Phycisphaerae,p__Planctomycetes,class,c__Phycisphaerae,Root,k__Bacteria,p__Planctomycetes,c__Phycisphaerae,,,,
o__Phycisphaerales,c__Phycisphaerae,order,o__Phycisphaerales,Root,k__Bacteria,p__Planctomycetes,c__Phycisphaerae,o__Phycisphaerales,,,
f__Phycisphaeraceae,o__Phycisphaerales,family,f__Phycisphaeraceae,Root,k__Bacteria,p__Planctomycetes,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,,
g__Leptospirillum,f__Nitrospiraceae,genus,g__Leptospirillum,Root,k__Bacteria,p__Nitrospirae,c__Nitrospira,o__Nitrospirales,f__Nitrospiraceae,g__Leptospirillum,
p__Ignavibacteriae,k__Bacteria,phylum,p__Ignavibacteriae,Root,k__Bacteria,p__Ignavibacteriae,,,,,
c__Ignavibacteria,p__Ignavibacteriae,class,c__Ignavibacteria,Root,k__Bacteria,p__Ignavibacteriae,c__Ignavibacteria,,,,
o__Ignavibacteriales,c__Ignavibacteria,order,o__Ignavibacteriales,Root,k__Bacteria,p__Ignavibacteriae,c__Ignavibacteria,o__Ignavibacteriales,,,
f__Ignavibacteriaceae,o__Ignavibacteriales,family,f__Ignavibacteriaceae,Root,k__Bacteria,p__Ignavibacteriae,c__Ignavibacteria,o__Ignavibacteriales,f__Ignavibacteriaceae,,
g__Ignavibacterium,f__Ignavibacteriaceae,genus,g__Ignavibacterium,Root,k__Bacteria,p__Ignavibacteriae,c__Ignavibacteria,o__Ignavibacteriales,f__Ignavibacteriaceae,g__Ignavibacterium,
s__longum,g__Bifidobacterium,species,s__longum,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Bifidobacteriales,f__Bifidobacteriaceae,g__Bifidobacterium,s__longum
g__Akkermansia,f__Verrucomicrobiaceae,genus,g__Akkermansia,Root,k__Bacteria,p__Verrucomicrobia,c__Verrucomicrobiae,o__Verrucomicrobiales,f__Verrucomicrobiaceae,g__Akkermansia,
o__Holophagales,c__Acidobacteriia,order,o__Holophagales,Root,k__Bacteria,p__Acidobacteria,c__Acidobacteriia,o__Holophagales,,,
f__Holophagaceae,o__Holophagales,family,f__Holophagaceae,Root,k__Bacteria,p__Acidobacteria,c__Acidobacteriia,o__Holophagales,f__Holophagaceae,,
s__sphaeroides,g__Rhodobacter,species,s__sphaeroides,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Rhodobacter,s__sphaeroides
s__ruminis,g__Lactobacillus,species,s__ruminis,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__ruminis
g__Sulfurimonas,f__Helicobacteraceae,genus,g__Sulfurimonas,Root,k__Bacteria,p__[Epsilonae],c__Epsilonproteobacteria,o__Campylobacterales,f__Helicobacteraceae,g__Sulfurimonas,
s__suis,g__Streptococcus,species,s__suis,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__suis
g__Roseburia,f__Lachnospiraceae,genus,g__Roseburia,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Roseburia,
g__Paludibacter,f__Porphyromonadaceae,genus,g__Paludibacter,Root,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Paludibacter,
o__[Geodermatophilales],c__Actinobacteria,order,o__[Geodermatophilales],Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__[Geodermatophilales],,,
f__Geodermatophilaceae,o__[Geodermatophilales],family,f__Geodermatophilaceae,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__[Geodermatophilales],f__Geodermatophilaceae,,
g__Hydrogenobacter,f__Aquificaceae,genus,g__Hydrogenobacter,Root,k__Bacteria,p__Aquificae,c__Aquificae,o__Aquificales,f__Aquificaceae,g__Hydrogenobacter,
g__Kribbella,f__Nocardioidaceae,genus,g__Kribbella,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Kribbella,
s__pneumoniae,g__Streptococcus,species,s__pneumoniae,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__pneumoniae
f__[Thermodesulfovibrionaceae],o__Nitrospirales,family,f__[Thermodesulfovibrionaceae],Root,k__Bacteria,p__Nitrospirae,c__Nitrospira,o__Nitrospirales,f__[Thermodesulfovibrionaceae],,
g__Thermodesulfovibrio,f__[Thermodesulfovibrionaceae],genus,g__Thermodesulfovibrio,Root,k__Bacteria,p__Nitrospirae,c__Nitrospira,o__Nitrospirales,f__[Thermodesulfovibrionaceae],g__Thermodesulfovibrio,
g__Thermosipho,f__Thermotogaceae,genus,g__Thermosipho,Root,k__Bacteria,p__Thermotogae,c__Thermotogae,o__Thermotogales,f__Thermotogaceae,g__Thermosipho,
f__Thermoanaerobacteraceaee1,o__Thermoanaerobacterales,family,f__Thermoanaerobacteraceaee1,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Thermoanaerobacterales,f__Thermoanaerobacteraceaee1,,
g__Thermoanaerobacter,f__Thermoanaerobacteraceaee1,genus,g__Thermoanaerobacter,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Thermoanaerobacterales,f__Thermoanaerobacteraceaee1,g__Thermoanaerobacter,
s__mutans,g__Streptococcus,species,s__mutans,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__mutans
f__Syntrophomonadaceae,o__Clostridiales,family,f__Syntrophomonadaceae,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Syntrophomonadaceae,,
g__Desulfuromonas,f__Desulfuromonadaceae,genus,g__Desulfuromonas,Root,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfuromonadales,f__Desulfuromonadaceae,g__Desulfuromonas,
s__invisus,g__Dialister,species,s__invisus,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Veillonellaceae,g__Dialister,s__invisus
g__Lysinibacillus,f__Planococcaceae,genus,g__Lysinibacillus,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Planococcaceae,g__Lysinibacillus,
g__Desulfosarcina,f__Desulfobacteraceae,genus,g__Desulfosarcina,Root,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfobacterales,f__Desulfobacteraceae,g__Desulfosarcina,
c__[Brachyspirae],p__Spirochaetes,class,c__[Brachyspirae],Root,k__Bacteria,p__Spirochaetes,c__[Brachyspirae],,,,
o__[Brachyspirales],c__[Brachyspirae],order,o__[Brachyspirales],Root,k__Bacteria,p__Spirochaetes,c__[Brachyspirae],o__[Brachyspirales],,,
f__Brachyspiraceae,o__[Brachyspirales],family,f__Brachyspiraceae,Root,k__Bacteria,p__Spirochaetes,c__[Brachyspirae],o__[Brachyspirales],f__Brachyspiraceae,,
g__Brachyspira,f__Brachyspiraceae,genus,g__Brachyspira,Root,k__Bacteria,p__Spirochaetes,c__[Brachyspirae],o__[Brachyspirales],f__Brachyspiraceae,g__Brachyspira,
g__Lactococcus,f__Streptococcaceae,genus,g__Lactococcus,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Lactococcus,
s__lactis,g__Lactococcus,species,s__lactis,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Lactococcus,s__lactis
g__Candidatus_Sulcia,f__Blattabacteriaceae,genus,g__Candidatus_Sulcia,Root,k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Blattabacteriaceae,g__Candidatus_Sulcia,
f__Succinivibrionaceae,o__Aeromonadales,family,f__Succinivibrionaceae,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Aeromonadales,f__Succinivibrionaceae,,
g__Succinatimonas,f__Succinivibrionaceae,genus,g__Succinatimonas,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Aeromonadales,f__Succinivibrionaceae,g__Succinatimonas,
g__Rhodanobacter,f__Xanthomonadaceae,genus,g__Rhodanobacter,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Rhodanobacter,
c__Endomicrobia,p__Elusimicrobia,class,c__Endomicrobia,Root,k__Bacteria,p__Elusimicrobia,c__Endomicrobia,,,,
o__[Endomicrobiales],c__Endomicrobia,order,o__[Endomicrobiales],Root,k__Bacteria,p__Elusimicrobia,c__Endomicrobia,o__[Endomicrobiales],,,
f__[Endomicrobiaceae],o__[Endomicrobiales],family,f__[Endomicrobiaceae],Root,k__Bacteria,p__Elusimicrobia,c__Endomicrobia,o__[Endomicrobiales],f__[Endomicrobiaceae],,
g__Roseovarius,f__Rhodobacteraceae,genus,g__Roseovarius,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Roseovarius,
g__Sulfolobus,f__Sulfolobaceae,genus,g__Sulfolobus,Root,k__Archaea,p__Crenarchaeota,c__Crenarchaeota,o__Sulfolobales,f__Sulfolobaceae,g__Sulfolobus,
g__Thermoplasma,f__Thermoplasmataceae,genus,g__Thermoplasma,Root,k__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Thermoplasmatales,f__Thermoplasmataceae,g__Thermoplasma,
s__pumilus,g__Bacillus,species,s__pumilus,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,s__pumilus
f__[Alkaliphilaceae],o__Clostridiales,family,f__[Alkaliphilaceae],Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__[Alkaliphilaceae],,
g__Alkaliphilus,f__[Alkaliphilaceae],genus,g__Alkaliphilus,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__[Alkaliphilaceae],g__Alkaliphilus,
s__harei,g__Peptoniphilus,species,s__harei,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__[Tissierellaceae],g__Peptoniphilus,s__harei
g__Rhodospirillum,f__Rhodospirillales,genus,g__Rhodospirillum,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillales,g__Rhodospirillum,
s__rubrum,g__Rhodospirillum,species,s__rubrum,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillales,g__Rhodospirillum,s__rubrum
s__typhi,g__Rickettsia,species,s__typhi,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Rickettsiaceae,g__Rickettsia,s__typhi
g__Candidatus_Puniceispirillum,f__Rhodospirillales,genus,g__Candidatus_Puniceispirillum,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillales,g__Candidatus_Puniceispirillum,
s__lacrimalis,g__Peptoniphilus,species,s__lacrimalis,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__[Tissierellaceae],g__Peptoniphilus,s__lacrimalis
f__Alicyclobacillaceae,o__Bacillales,family,f__Alicyclobacillaceae,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Alicyclobacillaceae,,
g__Finegoldia,f__[Tissierellaceae],genus,g__Finegoldia,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__[Tissierellaceae],g__Finegoldia,
s__magna,g__Finegoldia,species,s__magna,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__[Tissierellaceae],g__Finegoldia,s__magna
f__Cellulomonadaceae,o__[Cellulomonadales],family,f__Cellulomonadaceae,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__[Cellulomonadales],f__Cellulomonadaceae,,
g__Cellulomonas,f__Cellulomonadaceae,genus,g__Cellulomonas,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__[Cellulomonadales],f__Cellulomonadaceae,g__Cellulomonas,
s__flavigena,g__Cellulomonas,species,s__flavigena,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__[Cellulomonadales],f__Cellulomonadaceae,g__Cellulomonas,s__flavigena
s__leprae,g__Mycobacterium,species,s__leprae,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycobacterium,s__leprae
s__aeruginosa,g__Pseudomonas,species,s__aeruginosa,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__aeruginosa
g__Methylocella,f__Beijerinckiaceae,genus,g__Methylocella,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__Methylocella,
g__Maritimibacter,f__Rhodobacteraceae,genus,g__Maritimibacter,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Maritimibacter,
g__Psychroflexus,f__Flavobacteriaceae,genus,g__Psychroflexus,Root,k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Psychroflexus,
g__Acidiphilium,f__Acetobacteraceae,genus,g__Acidiphilium,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Acetobacteraceae,g__Acidiphilium,
f__Aerococcaceae,o__Lactobacillales,family,f__Aerococcaceae,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Aerococcaceae,,
g__Aerococcus,f__Aerococcaceae,genus,g__Aerococcus,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Aerococcaceae,g__Aerococcus,
g__Arcanobacterium,f__Actinomycetaceae,genus,g__Arcanobacterium,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Arcanobacterium,
g__Nitratireductor,f__Phyllobacteriaceae,genus,g__Nitratireductor,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Phyllobacteriaceae,g__Nitratireductor,
f__Isosphaeraceae,o__Gemmatales,family,f__Isosphaeraceae,Root,k__Bacteria,p__Planctomycetes,c__Planctomycetia,o__Gemmatales,f__Isosphaeraceae,,
g__Leisingera,f__Rhodobacteraceae,genus,g__Leisingera,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Leisingera,
s__nanhaiensis,g__Leisingera,species,s__nanhaiensis,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Leisingera,s__nanhaiensis
g__Anaerotruncus,f__Ruminococcaceae,genus,g__Anaerotruncus,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Anaerotruncus,
g__Xylella,f__Xanthomonadaceae,genus,g__Xylella,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Xylella,
s__campestris,g__Xanthomonas,species,s__campestris,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Xanthomonas,s__campestris
g__Hydrogenobaculum,f__Aquificaceae,genus,g__Hydrogenobaculum,Root,k__Bacteria,p__Aquificae,c__Aquificae,o__Aquificales,f__Aquificaceae,g__Hydrogenobaculum,
g__Candidatus_Portiera,f__Enterobacteriaceae,genus,g__Candidatus_Portiera,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacteriales,f__Enterobacteriaceae,g__Candidatus_Portiera,
p__[Coprothermobacteria],k__Bacteria,phylum,p__[Coprothermobacteria],Root,k__Bacteria,p__[Coprothermobacteria],,,,,
s__pseudotuberculosis,g__Corynebacterium,species,s__pseudotuberculosis,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Corynebacteriaceae,g__Corynebacterium,s__pseudotuberculosis
g__Granulicatella,f__Carnobacteriaceae,genus,g__Granulicatella,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Carnobacteriaceae,g__Granulicatella,
g__Synechococcus,f__Pseudanabaenaceae,genus,g__Synechococcus,Root,k__Bacteria,p__Cyanobacteria,c__Oxyphotobacteria,o__Pseudanabaenales,f__Pseudanabaenaceae,g__Synechococcus,
s__elongatus,g__Synechococcus,species,s__elongatus,Root,k__Bacteria,p__Cyanobacteria,c__Oxyphotobacteria,o__Pseudanabaenales,f__Pseudanabaenaceae,g__Synechococcus,s__elongatus
g__Methylomonas,f__Methylococcaceae,genus,g__Methylomonas,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Methylococcales,f__Methylococcaceae,g__Methylomonas,
f__Intrasporangiaceae,o__[Dermatophilales],family,f__Intrasporangiaceae,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__[Dermatophilales],f__Intrasporangiaceae,,
g__Desulfurivibrio,f__Desulfobulbaceae,genus,g__Desulfurivibrio,Root,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfobacterales,f__Desulfobulbaceae,g__Desulfurivibrio,
o__Puniceicoccales,c__Opitutae,order,o__Puniceicoccales,Root,k__Bacteria,p__Verrucomicrobia,c__Opitutae,o__Puniceicoccales,,,
f__Puniceicoccaceae,o__Puniceicoccales,family,f__Puniceicoccaceae,Root,k__Bacteria,p__Verrucomicrobia,c__Opitutae,o__Puniceicoccales,f__Puniceicoccaceae,,
g__Comamonas,f__Comamonadaceae,genus,g__Comamonas,Root,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Comamonas,
s__testosteroni,g__Comamonas,species,s__testosteroni,Root,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Comamonas,s__testosteroni
s__parasuis,g__Haemophilus,species,s__parasuis,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Haemophilus,s__parasuis
g__Gallibacterium,f__Pasteurellaceae,genus,g__Gallibacterium,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Gallibacterium,
s__anatis,g__Gallibacterium,species,s__anatis,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Gallibacterium,s__anatis
s__atypica,g__Veillonella,species,s__atypica,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Veillonellaceae,g__Veillonella,s__atypica
g__Stigmatella,f__Myxococcaceae,genus,g__Stigmatella,Root,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Myxococcales,f__Myxococcaceae,g__Stigmatella,
c__Zetaproteobacteria,p__Proteobacteria,class,c__Zetaproteobacteria,Root,k__Bacteria,p__Proteobacteria,c__Zetaproteobacteria,,,,
o__Mariprofundales,c__Zetaproteobacteria,order,o__Mariprofundales,Root,k__Bacteria,p__Proteobacteria,c__Zetaproteobacteria,o__Mariprofundales,,,
f__Mariprofundaceae,o__Mariprofundales,family,f__Mariprofundaceae,Root,k__Bacteria,p__Proteobacteria,c__Zetaproteobacteria,o__Mariprofundales,f__Mariprofundaceae,,
g__Mariprofundus,f__Mariprofundaceae,genus,g__Mariprofundus,Root,k__Bacteria,p__Proteobacteria,c__Zetaproteobacteria,o__Mariprofundales,f__Mariprofundaceae,g__Mariprofundus,
f__Dermatophilaceae,o__[Dermatophilales],family,f__Dermatophilaceae,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__[Dermatophilales],f__Dermatophilaceae,,
g__Cytophaga,f__Cytophagaceae,genus,g__Cytophaga,Root,k__Bacteria,p__Bacteroidetes,c__Cytophagia,o__Cytophagales,f__Cytophagaceae,g__Cytophaga,
g__Mannheimia,f__Pasteurellaceae,genus,g__Mannheimia,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Mannheimia,
s__haemolytica,g__Mannheimia,species,s__haemolytica,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Mannheimia,s__haemolytica
o__Hydrogenophilales,c__Betaproteobacteria,order,o__Hydrogenophilales,Root,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Hydrogenophilales,,,
f__Hydrogenophilaceae,o__Hydrogenophilales,family,f__Hydrogenophilaceae,Root,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Hydrogenophilales,f__Hydrogenophilaceae,,
g__Thiobacillus,f__Hydrogenophilaceae,genus,g__Thiobacillus,Root,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Hydrogenophilales,f__Hydrogenophilaceae,g__Thiobacillus,
c__Rubrobacteria,p__Actinobacteria,class,c__Rubrobacteria,Root,k__Bacteria,p__Actinobacteria,c__Rubrobacteria,,,,
o__Rubrobacterales,c__Rubrobacteria,order,o__Rubrobacterales,Root,k__Bacteria,p__Actinobacteria,c__Rubrobacteria,o__Rubrobacterales,,,
f__Rubrobacteraceae,o__Rubrobacterales,family,f__Rubrobacteraceae,Root,k__Bacteria,p__Actinobacteria,c__Rubrobacteria,o__Rubrobacterales,f__Rubrobacteraceae,,
g__Rubrobacter,f__Rubrobacteraceae,genus,g__Rubrobacter,Root,k__Bacteria,p__Actinobacteria,c__Rubrobacteria,o__Rubrobacterales,f__Rubrobacteraceae,g__Rubrobacter,
f__Cryomorphaceae,o__Flavobacteriales,family,f__Cryomorphaceae,Root,k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Cryomorphaceae,,
s__intestini,g__Acidaminococcus,species,s__intestini,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Veillonellaceae,g__Acidaminococcus,s__intestini
p__Nanoarchaeota,k__Archaea,phylum,p__Nanoarchaeota,Root,k__Archaea,p__Nanoarchaeota,,,,,
c__[Pedosphaeria],p__Verrucomicrobia,class,c__[Pedosphaeria],Root,k__Bacteria,p__Verrucomicrobia,c__[Pedosphaeria],,,,
o__[Pedosphaerales],c__[Pedosphaeria],order,o__[Pedosphaerales],Root,k__Bacteria,p__Verrucomicrobia,c__[Pedosphaeria],o__[Pedosphaerales],,,
f__[Pedosphaeraceae],o__[Pedosphaerales],family,f__[Pedosphaeraceae],Root,k__Bacteria,p__Verrucomicrobia,c__[Pedosphaeria],o__[Pedosphaerales],f__[Pedosphaeraceae],,
g__Pedosphaera,f__[Pedosphaeraceae],genus,g__Pedosphaera,Root,k__Bacteria,p__Verrucomicrobia,c__[Pedosphaeria],o__[Pedosphaerales],f__[Pedosphaeraceae],g__Pedosphaera,
g__Zymomonas,f__Sphingomonadaceae,genus,g__Zymomonas,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Zymomonas,
s__mobilis,g__Zymomonas,species,s__mobilis,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Zymomonas,s__mobilis
